KAMAITACHI___SPA	30	-1	-1	30	韓国	ALIEN	3200	韓国	ALIEN	3200
KAMAITACHI___SPL	30	-1	-1	30	韓国	SILLYB	3772	韓国	SILLYB	3772
LASER CRUSTER___SPA	30	-1	-1	30	韓国	R3CP	3327	韓国	R3CP	3327
Make Me Your Own___SPA	30	-1	-1	30	東京都	MLIKO.	2207	東京都	MLIKO.	2207
op.31 叙情___SPA	30	-1	-1	30	神奈川県	PE4JUN	1616	神奈川県	PE4JUN	1616
PHOTONGENIC___SPA	30	-1	-1	30	兵庫県	QJITAI	2766	兵庫県	QJITAI	2766
Roulette___SPA	30	-1	-1	30	滋賀県	AAAAAA	2115	滋賀県	AAAAAA	2115
Second Heaven___SPA	30	-1	-1	30	韓国	SILLYB	2101	韓国	SILLYB	2101
Sense 2007___SPA	30	-1	-1	30	韓国	ALIEN	2874	韓国	ALIEN	2874
smile___SPA	30	-1	-1	30	岩手県	TOHOKU	3172	岩手県	TOHOKU	3172
snow storm___SPA	30	-1	-1	30	東京都	3234	3402	東京都	3234	3402
the shadow___SPA	30	-1	-1	30	兵庫県	QJITAI	2737	兵庫県	QJITAI	2737
The Smile of You___SPA	30	-1	-1	30	福島県	LUCY*S	1807	福島県	LUCY*S	1807
TRANOID___SPA	30	-1	-1	30	岩手県	TOHOKU	2133	岩手県	TOHOKU	2133
TRANOID___SPL	30	-1	-1	30	東京都	GEORGE	2881	東京都	GEORGE	2881
VANESSA___SPA	30	-1	-1	30	兵庫県	QJITAI	2492	兵庫県	QJITAI	2492
VANESSA___SPL	30	-1	-1	30	兵庫県	QJITAI	3130	兵庫県	QJITAI	3130
With your Smile___SPA	30	-1	-1	30	和歌山県	GIGANT	1570	和歌山県	GIGANT	1570
クルクル☆ラブ～Opioid Peptide MIX～___SPA	30	-1	-1	30	韓国	DOOM	2341	韓国	DOOM	2341
ヨシダさん___SPA	30	-1	-1	30	福島県	LUCY*S	2002	福島県	LUCY*S	2002
星をこの手に___SPA	30	-1	-1	30	東京都	3455	2472	東京都	3455	2472
花吹雪 ～ IIDX LIMITED ～___SPA	30	-1	-1	30	韓国	ALIEN	1672	韓国	ALIEN	1672
零 - ZERO -___SPA	30	-1	-1	30	韓国	DOOM	2283	韓国	DOOM	2283
電人、暁に斃れる。___SPA	30	-1	-1	30	韓国	ALIEN	3273	韓国	ALIEN	3273
2 tribe 4 K___SPA	30	-1	-1	30	東京都	EXIT	2440	東京都	EXIT	2440
"Anisakis -somatic mutation type""Forza""-___SPA"	30	-1	-1	30	東京都	EXIT	3140	東京都	EXIT	3140
"Anisakis -somatic mutation type""Forza""-___SPL"	30	-1	-1	30	兵庫県	QJITAI	3732	兵庫県	QJITAI	3732
avant-guerre___SPA	30	-1	-1	30	東京都	GEORGE	1911	東京都	GEORGE	1911
Be OK___SPA	30	-1	-1	30	韓国	SILLYB	3350	韓国	SILLYB	3350
beatonic nation___SPA	30	-1	-1	30	兵庫県	QJITAI	2497	兵庫県	QJITAI	2497
Blue Rain___SPA	30	-1	-1	30	大阪府	CAZ	2035	大阪府	CAZ	2035
Blue Rain___SPL	30	-1	-1	30	兵庫県	QJITAI	3190	兵庫県	QJITAI	3190
Dazzlin' Darlin___SPA	30	-1	-1	30	大阪府	NATURE	2101	大阪府	NATURE	2101
Digitank System___SPA	30	-1	-1	30	東京都	MLIKO.	2298	東京都	MLIKO.	2298
Do it!! Do it!!___SPA	30	-1	-1	30	韓国	SILLYB	1923	韓国	SILLYB	1923
end of world___SPA	30	-1	-1	30	兵庫県	QJITAI	2665	兵庫県	QJITAI	2665
four pieces of heaven___SPA	30	-1	-1	30	韓国	SILLYB	2386	韓国	SILLYB	2386
four pieces of heaven___SPL	30	-1	-1	30	石川県	AZUSA	2713	石川県	AZUSA	2713
Freeway Shuffle___SPA	30	-1	-1	30	滋賀県	AAAAAA	1800	滋賀県	AAAAAA	1800
ICARUS___SPA	30	-1	-1	30	東京都	MLIKO.	2483	東京都	MLIKO.	2483
ICARUS___SPL	30	-1	-1	30	韓国	SILLYB	3623	韓国	SILLYB	3623
in the Sky___SPA	30	-1	-1	30	東京都	EXIT	2450	東京都	EXIT	2450
Kick Out 仮面___SPA	30	-1	-1	30	韓国	DOOM	2697	韓国	DOOM	2697
LOVELY STORM___SPA	30	-1	-1	30	韓国	SILLYB	2775	韓国	SILLYB	2775
madrugada___SPA	30	-1	-1	30	東京都	MLIKO.	1856	東京都	MLIKO.	1856
MAX LOVE___SPA	30	-1	-1	30	韓国	DOOM	3099	韓国	DOOM	3099
MENDES___SPA	30	-1	-1	30	韓国	SILLYB	3598	韓国	SILLYB	3598
MENTAL MELTDOWN___SPA	30	-1	-1	30	韓国	ALIEN	2592	韓国	ALIEN	2592
NEW GENERATION -もう、お前しか見えない-___SPA	30	-1	-1	30	兵庫県	QJITAI	2472	兵庫県	QJITAI	2472
NEW GENERATION -もう、お前しか見えない-___SPL	30	-1	-1	30	岩手県	TOHOKU	3395	岩手県	TOHOKU	3395
oratio___SPA	30	-1	-1	30	韓国	SILLYB	2733	韓国	SILLYB	2733
PARANOiA ～HADES～___SPA	30	-1	-1	30	東京都	MLIKO.	2832	東京都	MLIKO.	2832
PROMISE FOR LIFE___SPA	30	-1	-1	30	和歌山県	GIGANT	1491	和歌山県	GIGANT	1491
REMINISCENCE___SPA	30	-1	-1	30	韓国	DOOM	2323	韓国	DOOM	2323
Rising in the Sun(original mix)___SPA	30	-1	-1	30	韓国	DOOM	2345	韓国	DOOM	2345
Ristaccia___SPA	30	-1	-1	30	韓国	DOOM	2304	韓国	DOOM	2304
Ristaccia___SPL	30	-1	-1	30	東京都	NAKIRI	2442	東京都	NAKIRI	2442
"satellite020712 from ""CODED ARMS""___SPA"	30	-1	-1	30	東京都	3234	3204	東京都	3234	3204
satfinal___SPA	30	-1	-1	30	韓国	DOOM	2024	韓国	DOOM	2024
scar in the earth___SPA	30	-1	-1	30	東京都	EXIT	1641	東京都	EXIT	1641
soldier's waltz___SPA	30	-1	-1	30	東京都	MLIKO.	2718	東京都	MLIKO.	2718
SOUND OF GIALLARHORN___SPA	30	-1	-1	30	韓国	DOOM	3136	韓国	DOOM	3136
State Of The Art___SPA	30	-1	-1	30	石川県	AZUSA	3404	石川県	AZUSA	3404
STEEL NEEDLE___SPA	30	-1	-1	30	韓国	SILLYB	2667	韓国	SILLYB	2667
STEEL NEEDLE___SPL	30	-1	-1	30	韓国	SILLYB	3013	韓国	SILLYB	3013
switch___SPA	30	-1	-1	30	韓国	SILLYB	2076	韓国	SILLYB	2076
THE DEEP STRIKER___SPA	30	-1	-1	30	兵庫県	QJITAI	2847	兵庫県	QJITAI	2847
THE DEEP STRIKER___SPL	30	-1	-1	30	韓国	SILLYB	3376	韓国	SILLYB	3376
the trigger of innocence___SPA	30	-1	-1	30	大阪府	NATURE	3019	大阪府	NATURE	3019
the trigger of innocence___SPL	30	-1	-1	30	韓国	SILLYB	4029	韓国	SILLYB	4029
Time to Air___SPA	30	-1	-1	30	韓国	DOOM	2615	韓国	DOOM	2615
Time to Air___SPL	30	-1	-1	30	韓国	SILLYB	3621	韓国	SILLYB	3621
TRIP MACHINE PhoeniX___SPA	30	-1	-1	30	東京都	MLIKO.	1831	東京都	MLIKO.	1831
TROOPERS___SPA	30	-1	-1	30	韓国	ALIEN	3128	韓国	ALIEN	3128
Ubertreffen___SPA	30	-1	-1	30	神奈川県	MONA	2234	神奈川県	MONA	2234
Ubertreffen___SPL	30	-1	-1	30	東京都	3234	3071	東京都	3234	3071
Wanna Party?___SPA	30	-1	-1	30	和歌山県	GIGANT	1810	和歌山県	GIGANT	1810
Wanna Party?___SPL	30	-1	-1	30	東京都	MLIKO.	2639	東京都	MLIKO.	2639
エコ爺___SPA	30	-1	-1	30	福岡県	RV*B.L	1840	福岡県	RV*B.L	1840
マチ子の唄___SPA	30	-1	-1	30	韓国	ALIEN	1747	韓国	ALIEN	1747
ミラージュ・レジデンス___SPA	30	-1	-1	30	韓国	SILLYB	3016	韓国	SILLYB	3016
少年A___SPA	30	-1	-1	30	神奈川県	MONA	2491	神奈川県	MONA	2491
華爛漫 -Flowers-___SPA	30	-1	-1	30	東京都	3234	1994	東京都	3234	1994
華爛漫 -Flowers-___SPL	30	-1	-1	30	兵庫県	QJITAI	3378	兵庫県	QJITAI	3378
高高度降下低高度開傘___SPA	30	-1	-1	30	韓国	ALIEN	2383	韓国	ALIEN	2383
3y3s___SPA	30	-1	-1	30	韓国	SILLYB	3670	韓国	SILLYB	3670
ALL I NEED YOUR LOVE___SPA	30	-1	-1	30	東京都	EXIT	2147	東京都	EXIT	2147
ALL MY TURN -このターンに、オレの全てを賭ける-___SPA	30	-1	-1	30	東京都	GEORGE	2343	東京都	GEORGE	2343
Arabian Rave Night___SPA	30	-1	-1	30	韓国	DOOM	3110	韓国	DOOM	3110
Arabian Rave Night___SPL	30	-1	-1	30	岩手県	TOHOKU	3832	岩手県	TOHOKU	3832
B4U(BEMANI FOR YOU MIX)___SPA	30	-1	-1	30	兵庫県	QJITAI	2986	兵庫県	QJITAI	2986
B4U(BEMANI FOR YOU MIX)___SPL	30	-1	-1	30	韓国	SILLYB	3865	韓国	SILLYB	3865
Bahram Attack-猫叉Master Remix-___SPA	30	-1	-1	30	韓国	R3CP	2870	韓国	R3CP	2870
Bahram Attack-猫叉Master Remix-___SPL	30	-1	-1	30	韓国	SILLYB	3354	韓国	SILLYB	3354
BITTER CHOCOLATE STRIKER___SPA	30	-1	-1	30	兵庫県	QJITAI	3110	兵庫県	QJITAI	3110
BRIDAL FESTIVAL !!!___SPA	30	-1	-1	30	韓国	DOOM	1920	韓国	DOOM	1920
CaptivAte2～覚醒～___SPA	30	-1	-1	30	東京都	3234	2441	東京都	3234	2441
Colorful Cookie___SPA	30	-1	-1	30	韓国	SILLYB	3580	韓国	SILLYB	3580
Cyber Force -DJ Yoshitaka Remix-___SPA	30	-1	-1	30	東京都	3234	2562	東京都	3234	2562
Flash Back 90's___SPA	30	-1	-1	30	韓国	ALIEN	1980	韓国	ALIEN	1980
Flash Back 90's___SPL	30	-1	-1	30	東京都	3234	2587	東京都	3234	2587
Fly Above___SPA	30	-1	-1	30	大阪府	CAZ	2114	大阪府	CAZ	2114
Go Beyond!!___SPA	30	-1	-1	30	韓国	SILLYB	2104	韓国	SILLYB	2104
HYPERION___SPA	30	-1	-1	30	韓国	ALIEN	2730	韓国	ALIEN	2730
I'm Screaming LOVE___SPA	30	-1	-1	30	滋賀県	AAAAAA	1808	滋賀県	AAAAAA	1808
Jack___SPA	30	-1	-1	30	東京都	MLIKO.	2487	東京都	MLIKO.	2487
Just a Little Smile___SPA	30	-1	-1	30	東京都	MLIKO.	2493	東京都	MLIKO.	2493
Kung-fu Empire___SPA	30	-1	-1	30	東京都	3234	3270	東京都	3234	3270
Kung-fu Empire___SPL	30	-1	-1	30	東京都	MLIKO.	3895	東京都	MLIKO.	3895
Marie Antoinette___SPA	30	-1	-1	30	韓国	DOOM	2711	韓国	DOOM	2711
Marie Antoinette___SPL	30	-1	-1	30	東京都	NERO	2933	東京都	NERO	2933
Mind Mapping___SPA	30	-1	-1	30	和歌山県	GIGANT	1865	和歌山県	GIGANT	1865
Mind Mapping___SPL	30	-1	-1	30	和歌山県	GIGANT	2552	和歌山県	GIGANT	2552
Monkey Dance '09___SPA	30	-1	-1	30	東京都	3234	2459	東京都	3234	2459
naughty girl@Queen's Palace___SPA	30	-1	-1	30	東京都	MLIKO.	1673	東京都	MLIKO.	1673
naughty girl@Queen's Palace___SPL	30	-1	-1	30	東京都	NAKIRI	2460	東京都	NAKIRI	2460
neogenesis___SPA	30	-1	-1	30	韓国	ALIEN	2032	韓国	ALIEN	2032
NΦ CRIME___SPA	30	-1	-1	30	韓国	ALIEN	2007	韓国	ALIEN	2007
NΦ CRIME___SPL	30	-1	-1	30	東京都	3234	2549	東京都	3234	2549
Programmed World___SPA	30	-1	-1	30	韓国	R3CP	2332	韓国	R3CP	2332
Punch Love 仮面___SPA	30	-1	-1	30	兵庫県	CELI	2668	兵庫県	CELI	2668
Queen's Tragedy___SPA	30	-1	-1	30	東京都	MLIKO.	1984	東京都	MLIKO.	1984
Secrets___SPA	30	-1	-1	30	韓国	SILLYB	3569	韓国	SILLYB	3569
Secrets___SPL	30	-1	-1	30	韓国	ALIEN	3758	韓国	ALIEN	3758
smooooch・∀・___SPA	30	-1	-1	30	東京都	3234	2282	東京都	3234	2282
SOLITON BEAM___SPA	30	-1	-1	30	韓国	ALIEN	2707	韓国	ALIEN	2707
THANK YOU FOR PLAYING___SPA	30	-1	-1	30	韓国	DOOM	2171	韓国	DOOM	2171
THANK YOU FOR PLAYING___SPL	30	-1	-1	30	岩手県	TOHOKU	2260	岩手県	TOHOKU	2260
THE SHINING POLARIS(kors k mix)___SPA	30	-1	-1	30	兵庫県	QJITAI	3202	兵庫県	QJITAI	3202
thunder HOUSE NATION Remix___SPA	30	-1	-1	30	和歌山県	GIGANT	2536	和歌山県	GIGANT	2536
thunder HOUSE NATION Remix___SPL	30	-1	-1	30	兵庫県	QJITAI	3678	兵庫県	QJITAI	3678
Turii ～Panta rhei～___SPA	30	-1	-1	30	東京都	3234	2526	東京都	3234	2526
V2___SPA	30	-1	-1	30	韓国	ALIEN	3324	韓国	ALIEN	3324
Y&Co. is dead or alive___SPA	30	-1	-1	30	岩手県	TOHOKU	2574	岩手県	TOHOKU	2574
"You'll say ""Now!""___SPA"	30	-1	-1	30	東京都	3234	2509	東京都	3234	2509
まほろば___SPA	30	-1	-1	30	東京都	MLIKO.	2243	東京都	MLIKO.	2243
ハリツヤランデヴー___SPA	30	-1	-1	30	東京都	3234	2486	東京都	3234	2486
ミッドナイト堕天使___SPA	30	-1	-1	30	東京都	3234	3064	東京都	3234	3064
不沈艦CANDY___SPA	30	-1	-1	30	兵庫県	CELI	2863	兵庫県	CELI	2863
凛として咲く花の如く___SPA	30	-1	-1	30	兵庫県	CELI	2849	兵庫県	CELI	2849
凛として咲く花の如く___SPL	30	-1	-1	30	韓国	ALIEN	3497	韓国	ALIEN	3497
卑弥呼___SPA	30	-1	-1	30	韓国	SILLYB	4042	韓国	SILLYB	4042
天空脳番長危機十六連打___SPA	30	-1	-1	30	東京都	EXIT	2576	東京都	EXIT	2576
山岡晃の「クイズ！家事都合！」___SPA	30	-1	-1	30	東京都	3234	2005	東京都	3234	2005
翼___SPA	30	-1	-1	30	東京都	3234	2166	東京都	3234	2166
翼___SPL	30	-1	-1	30	東京都	3234	2875	東京都	3234	2875
鉄甲乙女-under the steel-___SPA	30	-1	-1	30	東京都	3234	2414	東京都	3234	2414
AIR RAID FROM THA UNDAGROUND___SPA	30	-1	-1	30	東京都	GEORGE	2303	東京都	GEORGE	2303
AIR RAID FROM THA UNDAGROUND___SPL	30	-1	-1	30	韓国	SILLYB	2890	韓国	SILLYB	2890
Almagest___SPA	30	-1	-1	30	東京都	3234	3188	東京都	3234	3188
Bad Maniacs___SPA	30	-1	-1	30	韓国	SILLYB	3068	韓国	SILLYB	3068
bass 2 bass___SPA	30	-1	-1	30	神奈川県	RICK.	2113	神奈川県	RICK.	2113
beatchic☆仮面～好き、でいさせて～___SPA	30	-1	-1	30	石川県	AZUSA	2327	石川県	AZUSA	2327
BEAUTIFUL ANGEL___SPA	30	-1	-1	30	韓国	ALIEN	2843	韓国	ALIEN	2843
being torn the sky___SPA	30	-1	-1	30	大阪府	CAZ	1714	大阪府	CAZ	1714
bloomin' feeling___SPA	30	-1	-1	30	韓国	DOOM	2724	韓国	DOOM	2724
CaptivAte～裁き～(SUBLIME TECHNO MIX)___SPA	30	-1	-1	30	滋賀県	AAAAAA	2249	滋賀県	AAAAAA	2249
D___SPA	30	-1	-1	30	東京都	MLIKO.	2438	東京都	MLIKO.	2438
DAWN -THE NEXT ENDEAVOUR-___SPA	30	-1	-1	30	韓国	DOOM	3195	韓国	DOOM	3195
Dazzlin' Darlin-秋葉工房mix-___SPA	30	-1	-1	30	石川県	AZUSA	2241	石川県	AZUSA	2241
DESIRE___SPA	30	-1	-1	30	韓国	DOOM	2606	韓国	DOOM	2606
Do Back Burn___SPA	30	-1	-1	30	東京都	MLIKO.	2167	東京都	MLIKO.	2167
DOMINION___SPA	30	-1	-1	30	韓国	SILLYB	3152	韓国	SILLYB	3152
DROP___SPA	30	-1	-1	30	東京都	3234	2468	東京都	3234	2468
Elisha___SPA	30	-1	-1	30	東京都	MLIKO.	2744	東京都	MLIKO.	2744
Empire State Glory___SPA	30	-1	-1	30	東京都	3234	2652	東京都	3234	2652
eRAseRmOToRpHAntOM___SPA	30	-1	-1	30	東京都	MLIKO.	3474	東京都	MLIKO.	3474
Evans___SPA	30	-1	-1	30	タイ	YADORN	2809	タイ	YADORN	2809
EXUSIA___SPA	30	-1	-1	30	兵庫県	CELI	3866	兵庫県	CELI	3866
G59___SPA	30	-1	-1	30	韓国	SILLYB	3856	韓国	SILLYB	3856
GALGALIM___SPA	30	-1	-1	30	韓国	ALIEN	2324	韓国	ALIEN	2324
GOLDEN CROSS___SPA	30	-1	-1	30	東京都	MLIKO.	2998	東京都	MLIKO.	2998
Hydrogen Blueback___SPA	30	-1	-1	30	東京都	3234	2309	東京都	3234	2309
Hydrogen Blueback___SPL	30	-1	-1	30	東京都	MLIKO.	2401	東京都	MLIKO.	2401
IN THE NAME OF LOVE___SPA	30	-1	-1	30	韓国	DOOM	1901	韓国	DOOM	1901
Keep it-秋葉工房mix-___SPA	30	-1	-1	30	東京都	MLIKO.	2358	東京都	MLIKO.	2358
Last Burning___SPA	30	-1	-1	30	愛知県	KUREI	2074	愛知県	KUREI	2074
Light Shine___SPA	30	-1	-1	30	東京都	MLIKO.	2690	東京都	MLIKO.	2690
MIRACLE MEETS___SPA	30	-1	-1	30	韓国	DOOM	2076	韓国	DOOM	2076
mosaic___SPA	30	-1	-1	30	東京都	3234	2679	東京都	3234	2679
NEW SENSATION -もう、あなたしか見えない-___SPA	30	-1	-1	30	兵庫県	QJITAI	3102	兵庫県	QJITAI	3102
NoN-Fiction Story!___SPA	30	-1	-1	30	韓国	DOOM	2005	韓国	DOOM	2005
Programmed Sun___SPA	30	-1	-1	30	滋賀県	AAAAAA	2226	滋賀県	AAAAAA	2226
quell～the seventh slave～___SPA	30	-1	-1	30	東京都	3234	3125	東京都	3234	3125
Raison d'etre～交差する宿命～___SPA	30	-1	-1	30	韓国	SILLYB	3570	韓国	SILLYB	3570
Red. by Full Metal Jacket___SPA	30	-1	-1	30	東京都	MLIKO.	3043	東京都	MLIKO.	3043
Roots of my way!___SPA	30	-1	-1	30	大阪府	CAZ	2030	大阪府	CAZ	2030
Session 1 -Genesis-___SPA	30	-1	-1	30	石川県	AZUSA	2258	石川県	AZUSA	2258
She is my wife___SPA	30	-1	-1	30	愛知県	KUREI	1987	愛知県	KUREI	1987
SOLID STATE SQUAD___SPA	30	-1	-1	30	韓国	SILLYB	3731	韓国	SILLYB	3731
SOLID STATE SQUAD___SPL	30	-1	-1	30	韓国	R3CP	3880	韓国	R3CP	3880
Sorrows___SPA	30	-1	-1	30	韓国	DOOM	2543	韓国	DOOM	2543
Special One___SPA	30	-1	-1	30	東京都	EXIT	1773	東京都	EXIT	1773
THE LAST STRIKER___SPA	30	-1	-1	30	韓国	SILLYB	2657	韓国	SILLYB	2657
The Story Begins___SPA	30	-1	-1	30	韓国	SILLYB	2930	韓国	SILLYB	2930
かずあそび___SPA	30	-1	-1	30	韓国	DOOM	1804	韓国	DOOM	1804
たからもの___SPA	30	-1	-1	30	三重県	0SANP0	3016	三重県	0SANP0	3016
コスモス___SPA	30	-1	-1	30	神奈川県	MILLA	2003	神奈川県	MILLA	2003
サヨナラ・ヘヴン___SPA	30	-1	-1	30	東京都	MLIKO.	1858	東京都	MLIKO.	1858
バビロニア___SPA	30	-1	-1	30	韓国	DOOM	1866	韓国	DOOM	1866
ワルツ第17番 ト短調”大犬のワルツ”___SPA	30	-1	-1	30	韓国	SILLYB	4202	韓国	SILLYB	4202
未来のプリズム___SPA	30	-1	-1	30	韓国	ALIEN	1907	韓国	ALIEN	1907
"水上の提督(Short mix from ""幻想水滸伝V"")___SPA"	30	-1	-1	30	韓国	SILLYB	2214	韓国	SILLYB	2214
Aegis___SPA	30	-1	-1	30	東京都	MLIKO.	2143	東京都	MLIKO.	2143
ALBIDA___SPA	30	-1	-1	30	韓国	DOOM	2703	韓国	DOOM	2703
Answer___SPA	30	-1	-1	30	滋賀県	AAAAAA	2244	滋賀県	AAAAAA	2244
ANTHEM LANDING___SPA	30	-1	-1	30	石川県	AZUSA	2475	石川県	AZUSA	2475
Believe In Me___SPA	30	-1	-1	30	韓国	DOOM	2356	韓国	DOOM	2356
BLUST OF WIND___SPA	30	-1	-1	30	東京都	3234	2183	東京都	3234	2183
Bounce Bounce Bounce___SPA	30	-1	-1	30	韓国	DOOM	2329	韓国	DOOM	2329
Breaking the ground___SPA	30	-1	-1	30	兵庫県	QJITAI	2502	兵庫県	QJITAI	2502
Broken___SPA	30	-1	-1	30	東京都	EXIT	2802	東京都	EXIT	2802
BROKEN EDEN___SPA	30	-1	-1	30	韓国	SILLYB	2361	韓国	SILLYB	2361
Dances with Snow Fairies___SPA	30	-1	-1	30	韓国	SILLYB	3546	韓国	SILLYB	3546
Dances with Snow Fairies___SPL	30	-1	-1	30	兵庫県	QJITAI	3941	兵庫県	QJITAI	3941
DAYDREAMER___SPA	30	-1	-1	30	韓国	DOOM	2597	韓国	DOOM	2597
Destiny Sword___SPA	30	-1	-1	30	東京都	EXIT	2444	東京都	EXIT	2444
DM STAR～関西 energy style～___SPA	30	-1	-1	30	東京都	3234	2908	東京都	3234	2908
Energy Drive___SPA	30	-1	-1	30	韓国	ALIEN	2413	韓国	ALIEN	2413
Eternal Tears___SPA	30	-1	-1	30	東京都	3234	1374	東京都	3234	1374
Everlasting Resort___SPA	30	-1	-1	30	韓国	ALIEN	2106	韓国	ALIEN	2106
Fantasia___SPA	30	-1	-1	30	韓国	DOOM	2422	韓国	DOOM	2422
Golden Palms___SPA	30	-1	-1	30	東京都	NAKIRI	2292	東京都	NAKIRI	2292
Golden Palms___SPL	30	-1	-1	30	東京都	NAKIRI	2463	東京都	NAKIRI	2463
I FIGHT ME___SPA	30	-1	-1	30	韓国	DOOM	2341	韓国	DOOM	2341
Kailua___SPA	30	-1	-1	30	東京都	MLIKO.	2194	東京都	MLIKO.	2194
Let The Track Flow___SPA	30	-1	-1	30	韓国	SILLYB	2659	韓国	SILLYB	2659
Medicine of love___SPA	30	-1	-1	30	岩手県	TOHOKU	1705	岩手県	TOHOKU	1705
Mermaid girl___SPA	30	-1	-1	30	韓国	ALIEN	2612	韓国	ALIEN	2612
Never Fade Away___SPA	30	-1	-1	30	東京都	3234	3108	東京都	3234	3108
New Castle Legions___SPA	30	-1	-1	30	兵庫県	QJITAI	3084	兵庫県	QJITAI	3084
PARADISE LOST___SPA	30	-1	-1	30	韓国	SILLYB	3469	韓国	SILLYB	3469
passionate fate___SPA	30	-1	-1	30	韓国	ALIEN	2569	韓国	ALIEN	2569
perditus†paradisus___SPA	30	-1	-1	30	韓国	SILLYB	3836	韓国	SILLYB	3836
Programmed Life___SPA	30	-1	-1	30	東京都	3234	2534	東京都	3234	2534
reunion___SPA	30	-1	-1	30	韓国	SILLYB	3643	韓国	SILLYB	3643
Rock Da House___SPA	30	-1	-1	30	韓国	DOOM	2263	韓国	DOOM	2263
SABER WING___SPA	30	-1	-1	30	兵庫県	QJITAI	3044	兵庫県	QJITAI	3044
Sakura Reflection___SPA	30	-1	-1	30	韓国	DOOM	2750	韓国	DOOM	2750
sakura storm___SPA	30	-1	-1	30	東京都	3455	2929	東京都	3455	2929
Session 9 -Chronicles-___SPA	30	-1	-1	30	韓国	SILLYB	3326	韓国	SILLYB	3326
Space Time___SPA	30	-1	-1	30	韓国	DOOM	2567	韓国	DOOM	2567
SPECIAL SUMMER CAMPAIGN!___SPA	30	-1	-1	30	韓国	R3CP	2991	韓国	R3CP	2991
Stay my side___SPA	30	-1	-1	30	愛知県	HISUI.	1372	愛知県	HISUI.	1372
STELLAR WIND___SPA	30	-1	-1	30	東京都	3234	2672	東京都	3234	2672
THE BLACK KNIGHT___SPA	30	-1	-1	30	韓国	SILLYB	2899	韓国	SILLYB	2899
THE DOOR INTO RAINBOW___SPA	30	-1	-1	30	韓国	DOOM	2508	韓国	DOOM	2508
THE FALLEN___SPA	30	-1	-1	30	兵庫県	QJITAI	2422	兵庫県	QJITAI	2422
Tropical April___SPA	30	-1	-1	30	東京都	MLIKO.	2709	東京都	MLIKO.	2709
Vermillion___SPA	30	-1	-1	30	愛知県	KUREI	2151	愛知県	KUREI	2151
Watch Out Pt.2___SPA	30	-1	-1	30	兵庫県	QJITAI	2524	兵庫県	QJITAI	2524
WISE UP!___SPA	30	-1	-1	30	韓国	ALIEN	1564	韓国	ALIEN	1564
WISE UP!___SPL	30	-1	-1	30	兵庫県	QJITAI	2610	兵庫県	QJITAI	2610
Wuv U___SPA	30	-1	-1	30	東京都	3234	2155	東京都	3234	2155
XANADU OF TWO___SPA	30	-1	-1	30	石川県	AZUSA	2634	石川県	AZUSA	2634
ZETA～素数の世界と超越者～___SPA	30	-1	-1	30	東京都	MLIKO.	3534	東京都	MLIKO.	3534
おおきなこえで___SPA	30	-1	-1	30	大阪府	NATURE	1207	大阪府	NATURE	1207
おおきなこえで___SPL	30	-1	-1	30	東京都	NAKIRI	2097	東京都	NAKIRI	2097
かげぬい ～ Ver.BENIBOTAN ～___SPA	30	-1	-1	30	韓国	ALIEN	2048	韓国	ALIEN	2048
中華急行___SPA	30	-1	-1	30	愛知県	KUREI	2441	愛知県	KUREI	2441
夕焼け ～Fading Day～___SPA	30	-1	-1	30	兵庫県	QJITAI	2575	兵庫県	QJITAI	2575
旅人リラン___SPA	30	-1	-1	30	岩手県	TOHOKU	2889	岩手県	TOHOKU	2889
灼熱Beach Side Bunny___SPA	30	-1	-1	30	神奈川県	PE4JUN	3121	神奈川県	PE4JUN	3121
黒髪乱れし修羅となりて___SPA	30	-1	-1	30	韓国	SILLYB	3368	韓国	SILLYB	3368
24th Century BOY___SPA	30	-1	-1	30	東京都	3234	2737	東京都	3234	2737
532nm___SPA	30	-1	-1	30	兵庫県	CELI	2544	兵庫県	CELI	2544
Almace___SPA	30	-1	-1	30	石川県	AZUSA	2262	石川県	AZUSA	2262
ANAGRAMS I to Y___SPA	30	-1	-1	30	東京都	3234	2449	東京都	3234	2449
BLACK.by X-Cross Fade___SPA	30	-1	-1	30	東京都	MLIKO.	3346	東京都	MLIKO.	3346
CALL___SPA	30	-1	-1	30	東京都	EXIT	1715	東京都	EXIT	1715
Castle on the Moon___SPA	30	-1	-1	30	韓国	DOOM	2538	韓国	DOOM	2538
Change the World___SPA	30	-1	-1	30	兵庫県	QJITAI	2521	兵庫県	QJITAI	2521
DIAVOLO___SPA	30	-1	-1	30	韓国	SILLYB	3408	韓国	SILLYB	3408
Drive Me Crazy___SPA	30	-1	-1	30	東京都	MLIKO.	2496	東京都	MLIKO.	2496
Express Emotion___SPA	30	-1	-1	30	韓国	DOOM	2477	韓国	DOOM	2477
F___SPA	30	-1	-1	30	韓国	SILLYB	3441	韓国	SILLYB	3441
Far east nightbird___SPA	30	-1	-1	30	三重県	0SANP0	2202	三重県	0SANP0	2202
fffff___SPA	30	-1	-1	30	兵庫県	QJITAI	3210	兵庫県	QJITAI	3210
Flip Flap___SPA	30	-1	-1	30	東京都	GEORGE	1972	東京都	GEORGE	1972
Follow Tomorrow___SPA	30	-1	-1	30	韓国	ALIEN	2367	韓国	ALIEN	2367
GIGANT___SPA	30	-1	-1	30	韓国	DOOM	2126	韓国	DOOM	2126
