22DUNK___SPN	韓国	TB-303	413
22DUNK___SPH	韓国	KRONII	497
22DUNK___SPA	韓国	T.H7NO	603
5.1.1.___SPN	韓国	PALETE	182
5.1.1.___SPH	韓国	LAVIS	984
5.1.1.___SPA	韓国	DOOM	1590
deep in you___SPN	韓国	REAL	518
deep in you___SPH	韓国	MINY	553
deep in you___SPA	韓国	R3CP	695
Dr.LOVE___SPN	韓国	FRU1T	506
Dr.LOVE___SPH	韓国	MINY	635
GAMBOL___SPN	韓国	PALETE	268
GAMBOL___SPH	韓国	AYASE	259
GENOM SCREAMS___SPN	韓国	ARLE	335
GENOM SCREAMS___SPH	韓国	FLOW.D	800
GENOM SCREAMS___SPA	韓国	CHLOE	1006
gentle stress___SPN	韓国	RAGI	324
gentle stress___SPH	韓国	SILVER	572
gentle stress___SPA	韓国	RVL	1457
GRADIUSIC CYBER___SPN	韓国	0E-!	703
GRADIUSIC CYBER___SPH	韓国	TL	888
GRADIUSIC CYBER___SPA	韓国	AAAAAA	1080
KEEP ON MOVIN'___SPN	韓国	MINY	237
KEEP ON MOVIN'___SPH	韓国	MINY	239
Macho Gang___SPN	韓国	DXR*HG	469
Macho Gang___SPH	韓国	ALIEN	1582
Macho Gang___SPA	韓国	DOOM	1506
PARANOIA MAX～DIRTY MIX～___SPN	韓国	NULS	353
PARANOIA MAX～DIRTY MIX～___SPH	韓国	SILON	802
PARANOIA MAX～DIRTY MIX～___SPA	韓国	RVL	1052
R3___SPN	韓国	BYERDN	743
R3___SPH	韓国	ASUS	624
R3___SPA	韓国	MINY	878
RUGGED ASH___SPN	韓国	U*KKM*	345
RUGGED ASH___SPH	韓国	0E-!	377
RUGGED ASH___SPA	韓国	DOOM	1192
RUGGED ASH___SPL	韓国	SILLYB	2247
THE EARTH LIGHT___SPN	韓国	BYERDN	881
THE EARTH LIGHT___SPH	韓国	DOOM	1348
THE EARTH LIGHT___SPA	韓国	DXR*HG	1055
.59___SPN	韓国	SIXTAR	772
.59___SPH	韓国	RVL	968
.59___SPA	韓国	ALIEN	1154
Digital MinD(A/T Libra mix)___SPN	韓国	SILVER	679
Digital MinD(A/T Libra mix)___SPH	韓国	DOOM	1147
Electro Tuned(the SubS mix)___SPN	韓国	HONGVA	803
Electro Tuned(the SubS mix)___SPH	韓国	MINY	1047
I Was The One___SPN	韓国	SIXTAR	377
I Was The One___SPH	韓国	DENEB	525
Indigo Vision(full flavour hide around mix)___SPH	韓国	MINY	1147
PUT YOUR FAITH IN ME(for beatmania II)___SPN	韓国	0E-!	528
PUT YOUR FAITH IN ME(for beatmania II)___SPH	韓国	DXR*HG	811
SP-TRIP MACHINE(for beatmania II)___SPN	韓国	NULS	364
SP-TRIP MACHINE(for beatmania II)___SPH	韓国	AYASE	574
CAN'T STOP FALLIN'IN LOVE___SPN	韓国	MINY	619
CAN'T STOP FALLIN'IN LOVE___SPH	韓国	DXR*HG	1180
Don't Stop!___SPN	韓国	MINY	769
Don't Stop!___SPH	韓国	0E-!	847
era (nostalmix)___SPN	韓国	BM2DX9	462
era (nostalmix)___SPH	韓国	DOOM	1791
era (nostalmix)___SPA	韓国	SILON	2186
Holic___SPN	韓国	TL	1227
Holic___SPH	韓国	DXR*HG	1600
Holic___SPA	韓国	SILLYB	2149
LEADING CYBER___SPN	韓国	0E-!	837
LEADING CYBER___SPH	韓国	FLOW.D	1127
LEADING CYBER___SPA	韓国	DXR*HG	1225
Presto___SPN	韓国	SILVER	487
Presto___SPH	韓国	FLOW.D	914
R5___SPN	韓国	BYERDN	838
R5___SPH	韓国	DXR*HG	1160
R5___SPA	韓国	DOOM	1716
REINCARNATION___SPN	韓国	0E-!	729
REINCARNATION___SPH	韓国	1BANG	740
REINCARNATION___SPA	韓国	ALIEN	1266
Schlagwerk___SPN	韓国	0E-!	755
Schlagwerk___SPH	韓国	R3CP	1993
Schlagwerk___SPA	韓国	SILON	2070
Skyscraper___SPN	韓国	0E-!	763
Skyscraper___SPH	韓国	T.H7NO	1185
Tangerine Stream___SPN	韓国	SILVER	267
Tangerine Stream___SPH	韓国	BGD	359
THE SAFARI___SPN	韓国	HIHU	963
THE SAFARI___SPH	韓国	ALIEN	1737
250bpm___SPN	韓国	SILVER	623
250bpm___SPH	韓国	MINY	983
250bpm___SPA	韓国	DXR*HG	1222
ABSOLUTE___SPN	韓国	0E-!	1337
ABSOLUTE___SPH	韓国	10.18	1497
ABSOLUTE___SPA	韓国	DOOM	2505
ABSOLUTE___SPL	韓国	ALIEN	2835
B4U___SPN	韓国	SILVER	1099
B4U___SPH	韓国	SILLYB	1598
Broken My Heart___SPN	韓国	BYERDN	790
Broken My Heart___SPH	韓国	FLOW.D	1339
Broken My Heart___SPA	韓国	ALIEN	1764
Burnin' The Floor___SPN	韓国	0E-!	846
Burnin' The Floor___SPH	韓国	0E-!	866
Burnin' The Floor___SPA	韓国	ALIEN	1441
CHECKING YOU OUT___SPN	韓国	SUMOMO	580
CHECKING YOU OUT___SPH	韓国	XYZ012	835
CHECKING YOU OUT___SPA	韓国	SILON	1265
Clione___SPN	韓国	1899	513
Clione___SPH	韓国	0E-!	870
Clione___SPA	韓国	DOOM	1994
Clione___SPL	韓国	DOOM	2345
DXY!___SPN	韓国	NEKO*	1392
DXY!___SPH	韓国	SILON	2371
DXY!___SPA	韓国	SILLYB	2772
empathy___SPN	韓国	0E-!	764
empathy___SPH	韓国	ALIEN	1886
era (step mix)___SPN	韓国	0E-!	876
era (step mix)___SPH	韓国	LISASU	1367
era (step mix)___SPA	韓国	ALIEN	2204
FLOWERS for ALBION___SPN	韓国	SILVER	208
FLOWERS for ALBION___SPH	韓国	LISASU	421
HIGHER___SPN	韓国	BYERDN	706
HIGHER___SPH	韓国	FLOW.D	1080
HIGHER___SPA	韓国	ALIEN	1216
Hitch Hiker2___SPN	韓国	BYERDN	1009
Hitch Hiker2___SPH	韓国	MWLK	1610
Hitch Hiker2___SPA	韓国	ALIEN	1708
Hitch Hiker2___SPL	韓国	ALIEN	1934
Jam&Marmalade___SPN	韓国	SILVER	586
Jam&Marmalade___SPH	韓国	DXR*00	876
KAMIKAZE___SPN	韓国	SILVER	943
KAMIKAZE___SPH	韓国	BYERDN	1439
KAMIKAZE___SPA	韓国	ALIEN	2295
LOVE WILL・・・___SPN	韓国	0E-!	598
